id,left,top,right,bottom,image,valid,user,origin_source_id,,
1383,0.1447,0.5316,0.8168,0.8645,cropped-images-dev/V9SSYFAYTVB_1.jpg,NULL,5,12275,NULL,NULL
1384,0.185,0.5273,0.7784,0.8488,cropped-images-dev/QSM5EGAT2PE_1.jpg,NULL,5,12276,NULL,NULL
1385,0.1429,0.3788,0.8168,0.8759,cropped-images-dev/RYUO08S0Z7Z_1.jpg,NULL,5,12277,NULL,NULL
1386,0.1703,0.2788,0.837,0.8545,cropped-images-dev/4GDDUETP16C_1.jpg,NULL,5,12278,NULL,NULL
1387,0.0842,0.4016,0.9139,0.8588,cropped-images-dev/XYAZTBY9CTF_1.jpg,NULL,5,12279,NULL,NULL
1388,0.2326,0.5188,0.7198,0.8388,cropped-images-dev/FV3R0615LFU_1.jpg,NULL,5,12280,NULL,NULL
1389,0.1667,0.3759,0.8022,0.8416,cropped-images-dev/3E93MKRBBAY_1.jpg,NULL,5,12281,NULL,NULL
1390,0.1337,0.2716,0.8663,0.863,cropped-images-dev/EVL8WSLTXGG_1.jpg,NULL,5,12282,NULL,NULL
1391,0.13,0.3359,0.8571,0.8745,cropped-images-dev/TI5TCICFN8C_1.jpg,NULL,5,12283,NULL,NULL
1392,0.1795,0.2273,0.7839,0.8516,cropped-images-dev/EOFC8NM3T0Z_1.jpg,NULL,5,12284,NULL,NULL
1393,0.1813,0.5702,0.815,0.8488,cropped-images-dev/AOACCRZ1ZWI_1.jpg,NULL,5,12285,NULL,NULL
1394,0.1612,0.3859,0.8352,0.8673,cropped-images-dev/USP3EJGKJPJ_1.jpg,NULL,5,12286,NULL,NULL
1395,0.1337,0.2659,0.8315,0.8659,cropped-images-dev/6ER68AN2EBU_1.jpg,NULL,5,12287,NULL,NULL
1396,0.1886,0.533,0.8059,0.843,cropped-images-dev/857VPVPS1FS_1.jpg,NULL,5,12288,NULL,NULL
1397,0.1575,0.133,0.8223,0.8588,cropped-images-dev/RFXXEP8WWDP_1.jpg,NULL,5,12289,NULL,NULL
1398,0.1648,0.1345,0.8626,0.8716,cropped-images-dev/1SJT31D46HC_1.jpg,NULL,5,12290,NULL,NULL
1399,0.1264,0.2416,0.87,0.9045,cropped-images-dev/C2723L5LK9Z_1.jpg,NULL,5,12291,NULL,NULL
1400,0.1172,0.3088,0.8608,0.8845,cropped-images-dev/PEYGRPU94WI_1.jpg,NULL,5,12292,NULL,NULL
1401,0.0788,0.4373,0.8883,0.8845,cropped-images-dev/PEOF1IGQIHR_1.jpg,NULL,5,12293,NULL,NULL
1402,0.1136,0.0145,0.8407,0.8602,cropped-images-dev/K0SUAO60TBH_1.jpg,NULL,5,12294,NULL,NULL
1403,0.2564,0.5502,0.7399,0.8488,cropped-images-dev/3PQA5HSSMLT_1.jpg,NULL,5,12295,NULL,NULL
1404,0.2326,0.5702,0.7234,0.8502,cropped-images-dev/3NPLEN9EGBI_1.jpg,NULL,5,12296,NULL,NULL
1405,0.1264,0.2402,0.8443,0.8688,cropped-images-dev/49XFIH98XGF_1.jpg,NULL,5,12297,NULL,NULL
1406,0.0714,0.3502,0.9432,0.8688,cropped-images-dev/AT3T2OGFEVV_1.jpg,NULL,5,12298,NULL,NULL
1407,0.1245,0.1973,0.8352,0.8845,cropped-images-dev/X272V2BFKYL_1.jpg,NULL,5,12299,NULL,NULL
1408,0.2271,0.5959,0.7363,0.8559,cropped-images-dev/X9LU38M6VQP_1.jpg,NULL,5,12300,NULL,NULL
1409,0.0769,0.013,0.8846,0.8745,cropped-images-dev/NWQ5I3AVN8R_1.jpg,NULL,5,12301,NULL,NULL
1410,0.1172,0.4959,0.8553,0.8845,cropped-images-dev/STQ3MDJTFMY_1.jpg,NULL,5,12302,NULL,NULL
1411,0.1062,0.3016,0.8938,0.8616,cropped-images-dev/XD8M0F3RHDD_1.jpg,NULL,5,12303,NULL,NULL
1412,0.1154,0.1888,0.8626,0.8788,cropped-images-dev/HZVKVS6EEGL_1.jpg,NULL,5,12304,NULL,NULL
1413,0.1355,0.4388,0.8333,0.8673,cropped-images-dev/R4MB6SQKIMD_1.jpg,NULL,5,12305,NULL,NULL
1414,0.1245,0.3259,0.87,0.8645,cropped-images-dev/A2CQ69JRN0G_1.jpg,NULL,5,12306,NULL,NULL
1415,0.2216,0.523,0.7326,0.8702,cropped-images-dev/JSO0TMAI5TO_1.jpg,NULL,5,12307,NULL,NULL
1416,0.1648,0.1059,0.8315,0.8902,cropped-images-dev/OA1TYPDF0QT_1.jpg,NULL,5,12308,NULL,NULL
1417,0.2436,0.5288,0.7381,0.8559,cropped-images-dev/BP9N4PVIEOQ_1.jpg,NULL,5,12309,NULL,NULL
1418,0.1795,0.2673,0.7784,0.9059,cropped-images-dev/2VX33U1MN3E_1.jpg,NULL,5,12310,NULL,NULL
1419,0.0751,0.1616,0.9011,0.8816,cropped-images-dev/7P4V7SNGSIZ_1.jpg,NULL,5,12311,NULL,NULL
1420,0.1465,0.4973,0.848,0.8573,cropped-images-dev/N9GPSIJWRPL_1.jpg,NULL,5,12312,NULL,NULL
1421,0.0934,0.2988,0.9066,0.8602,cropped-images-dev/2T273IN5RKM_1.jpg,NULL,5,12313,NULL,NULL
1422,0.152,0.4616,0.8407,0.8716,cropped-images-dev/9J6JM09H8VO_1.jpg,NULL,5,12314,NULL,NULL
1423,0.1447,0.2102,0.87,0.8702,cropped-images-dev/AD39HJ09VOK_1.jpg,NULL,5,12315,NULL,NULL
1424,0.141,0.3559,0.8114,0.8302,cropped-images-dev/PVNRBQCC1YY_1.jpg,NULL,5,12316,NULL,NULL
1425,0.1941,0.5902,0.8059,0.8516,cropped-images-dev/28PLYLQDKUT_1.jpg,NULL,5,12317,NULL,NULL
1426,0.196,0.5345,0.7876,0.8688,cropped-images-dev/T9MA24NSH7V_1.jpg,NULL,5,12318,NULL,NULL
1427,0.1319,0.4188,0.8773,0.8873,cropped-images-dev/6ELPCP5WJAP_1.jpg,NULL,5,12319,NULL,NULL
1428,0.1209,0.3045,0.8498,0.8873,cropped-images-dev/KX52MVDC7KT_1.jpg,NULL,5,12320,NULL,NULL
1429,0.1337,0.313,0.8553,0.8659,cropped-images-dev/OQAGJVCPK6R_1.jpg,NULL,5,12321,NULL,NULL
1430,0.1117,0.2116,0.8571,0.8645,cropped-images-dev/MGG7TWZ902E_1.jpg,NULL,5,12322,NULL,NULL
1431,0.1136,0.3173,0.8187,0.8702,cropped-images-dev/NYYBNB986RB_1.jpg,NULL,5,12323,NULL,NULL
1432,0.1374,0.4502,0.8535,0.8888,cropped-images-dev/CVGY0VOQ42T_1.jpg,NULL,5,12324,NULL,NULL
1433,0.163,0.123,0.8462,0.8516,cropped-images-dev/C7TZQHKWWZR_1.jpg,NULL,5,12325,NULL,NULL
1434,0.1374,0.473,0.8297,0.8673,cropped-images-dev/IR36BLKQVTN_1.jpg,NULL,5,12326,NULL,NULL
1435,0.1648,0.0102,0.8077,0.8473,cropped-images-dev/PWHEOB72ZMO_1.jpg,NULL,5,12327,NULL,NULL
1436,0.0861,0.603,0.8535,0.843,cropped-images-dev/DBN0Q4TL7PH_1.jpg,NULL,5,12328,NULL,NULL
1437,0.1337,0.4345,0.8956,0.8873,cropped-images-dev/BYUQSQ4SFEX_1.jpg,NULL,5,12329,NULL,NULL
1438,0.1337,0.4059,0.8681,0.863,cropped-images-dev/O5DQV6526GB_1.jpg,NULL,5,12330,NULL,NULL
1439,0.13,0.4802,0.8553,0.883,cropped-images-dev/Z6WUH3Q39JJ_1.jpg,NULL,5,12331,NULL,NULL
1440,0.119,0.1145,0.8388,0.9259,cropped-images-dev/QH5OZY5Q3KZ_1.jpg,NULL,5,12332,NULL,NULL
1441,0.1905,0.1259,0.782,0.863,cropped-images-dev/SZ58RC5UGFG_1.jpg,NULL,5,12333,NULL,NULL
1442,0.0952,0.303,0.87,0.8873,cropped-images-dev/EVSKUBBDHLL_1.jpg,NULL,5,12334,NULL,NULL
1443,0.0751,0.1702,0.9139,0.893,cropped-images-dev/KY7KJLJFBGU_1.jpg,NULL,5,12335,NULL,NULL
1444,0.1465,0.5916,0.8132,0.8559,cropped-images-dev/2PDH5GPXH3T_1.jpg,NULL,5,12336,NULL,NULL
1445,0.0897,0.2988,0.8993,0.8788,cropped-images-dev/AG6CS9VACUS_1.jpg,NULL,5,12337,NULL,NULL
1446,0.1667,0.423,0.826,0.8473,cropped-images-dev/RZWTKN9WYBB_1.jpg,NULL,5,12338,NULL,NULL
1447,0.1886,0.5245,0.7271,0.8645,cropped-images-dev/P0VZBVR51LJ_1.jpg,NULL,5,12339,NULL,NULL
1448,0.1172,0.263,0.8608,0.8588,cropped-images-dev/WHUB3WJLS1G_1.jpg,NULL,5,12340,NULL,NULL
1449,0.1484,0.333,0.8498,0.843,cropped-images-dev/F1LABC73BXA_1.jpg,NULL,5,12341,NULL,NULL
1450,0.0916,0.3688,0.9084,0.8845,cropped-images-dev/ZP30P04M2BF_1.jpg,NULL,5,12342,NULL,NULL
1451,0.1923,0.5388,0.804,0.8773,cropped-images-dev/2DPYWK5SPSI_1.jpg,NULL,5,12343,NULL,NULL
1452,0.1264,0.4716,0.848,0.8388,cropped-images-dev/S5HSUQAFDVF_1.jpg,NULL,5,12344,NULL,NULL
1453,0.1227,0.4702,0.8828,0.8873,cropped-images-dev/6M1HV2W1WFS_1.jpg,NULL,5,12345,NULL,NULL
1454,0.1099,0.1673,0.837,0.8602,cropped-images-dev/WRMOJ2XPWIO_1.jpg,NULL,5,12346,NULL,NULL
1455,0.2234,0.273,0.7472,0.8673,cropped-images-dev/1YU2DRUG8RI_1.jpg,NULL,5,12347,NULL,NULL
1456,0.1795,0.1345,0.7839,0.873,cropped-images-dev/HS0VMG9LGKN_1.jpg,NULL,5,12348,NULL,NULL
1457,0.1209,0.303,0.8553,0.863,cropped-images-dev/Q208C7XYEUF_1.jpg,NULL,5,12349,NULL,NULL
1458,0.1612,0.2516,0.8333,0.8745,cropped-images-dev/6MENK4L8V4L_1.jpg,NULL,5,12350,NULL,NULL
1459,0.141,0.3802,0.881,0.8773,cropped-images-dev/OQGR8VHOF4W_1.jpg,NULL,5,12351,NULL,NULL
1460,0.1447,0.3145,0.8425,0.8816,cropped-images-dev/L0FED0Q8AZE_1.jpg,NULL,5,12352,NULL,NULL
1461,0.1465,0.4745,0.8736,0.8559,cropped-images-dev/SK0FVUX0CYF_1.jpg,NULL,5,12353,NULL,NULL
1462,0.152,0.1273,0.8443,0.8788,cropped-images-dev/BW8CD42031Z_1.jpg,NULL,5,12354,NULL,NULL
1463,0.1538,0.2073,0.826,0.8659,cropped-images-dev/2SCZSXT8DVB_1.jpg,NULL,5,12355,NULL,NULL
1464,0.1081,0.3145,0.8791,0.883,cropped-images-dev/VYKH3J8ICGU_1.jpg,NULL,5,12356,NULL,NULL
1465,0.1575,0.1573,0.8608,0.8788,cropped-images-dev/NK0U7JRMNSY_1.jpg,NULL,5,12357,NULL,NULL
1466,0.152,0.2416,0.8864,0.913,cropped-images-dev/D6TXLWFVLDL_1.jpg,NULL,5,12358,NULL,NULL
1467,0.1502,0.2759,0.8718,0.9017,cropped-images-dev/QYA7VFZ7L5E_2.jpg,NULL,5,12359,NULL,NULL
1468,0.0332,0.0087,0.8572,0.4665,,NULL,NULL,12360,NULL,NULL
1469,0.0823,0.5102,0.9282,0.9844,,NULL,NULL,12361,NULL,NULL
1470,0,0.1412,0.9136,0.8764,,NULL,NULL,12362,NULL,NULL
1471,0.1849,0.071,0.8167,0.9385,,NULL,NULL,12364,NULL,NULL
1472,0.1495,0.0624,0.8344,0.9561,,NULL,NULL,12365,NULL,NULL
1473,0.2379,0.3149,0.7203,0.8699,,NULL,NULL,12372,NULL,NULL
1476,0.1533,0.0597,0.8033,0.9663,cropped-images-dev/0X5TOZDLIRI_1.jpg,NULL,5,12453,NULL,NULL
1477,0.0833,0.0397,0.9233,0.9863,cropped-images-dev/BW9H911LDUZ_1.jpg,NULL,5,12454,NULL,NULL
1478,0.0833,0.2596,0.95,0.8863,cropped-images-dev/QUK6C5MPN8F_1.jpg,NULL,5,12455,NULL,NULL
1479,0.0133,0.2596,0.97,0.853,cropped-images-dev/H6DRTL8GQHM_1.jpg,NULL,5,12456,NULL,NULL
1480,0.1467,0.3596,1,0.9196,cropped-images-dev/59FY8Y1TTXM_1.jpg,NULL,5,12457,NULL,NULL
1481,0.16,0.043,0.8033,1,cropped-images-dev/QCQVK8PUDIZ_1.jpg,NULL,5,12458,NULL,NULL
1482,0.1167,0.0263,0.8033,0.8463,cropped-images-dev/PCTK1HYN0DF_1.jpg,NULL,5,12459,NULL,NULL
1483,0.1267,0.013,0.8667,0.9996,cropped-images-dev/VZKN1962BRF_1.jpg,NULL,5,12460,NULL,NULL
1484,0.0467,0.013,0.9533,0.9663,cropped-images-dev/1N9RTL5Q8NU_1.jpg,NULL,5,12461,NULL,NULL
1485,0.13,0.073,0.8433,0.9896,cropped-images-dev/A3EGOECV5XH_1.jpg,NULL,5,12462,NULL,NULL
1486,0.1033,0.313,1,0.933,cropped-images-dev/GQ5PDYYYSFD_1.jpg,NULL,5,12463,NULL,NULL
1487,0.0367,0.083,0.93,0.8796,cropped-images-dev/359NTUUHCXS_1.jpg,NULL,5,12464,NULL,NULL
1488,0.15,0.3763,0.9433,0.9763,cropped-images-dev/5UTJZRNW71N_1.jpg,NULL,5,12465,NULL,NULL
1489,0.1533,0.2885,1,0.8852,cropped-images-dev/HCVESTBNQFC_1.jpg,NULL,5,12855,NULL,NULL
1490,0.1833,0.0552,0.89,0.8652,cropped-images-dev/P7ENW1F48SZ_1.jpg,NULL,5,12856,NULL,NULL
1491,0.08,0.0619,0.96,0.9319,cropped-images-dev/FH4UMUX9WVA_1.jpg,NULL,5,12857,NULL,NULL
1492,0.3567,0.4685,0.7167,0.9819,cropped-images-dev/QI16BAHS7YH_1.jpg,NULL,5,12858,NULL,NULL
1493,0.0133,0.1485,0.9767,0.8785,cropped-images-dev/M8TAZ3K9ZKV_1.jpg,NULL,5,12859,NULL,NULL
1494,0.08,0.0352,0.9233,0.9652,cropped-images-dev/9H51H2U1J5H_1.jpg,NULL,5,12860,NULL,NULL
1495,0.1333,0.0452,0.9367,0.9785,cropped-images-dev/2ZRLIF5I85F_1.jpg,NULL,5,12861,NULL,NULL
1496,0.29,0.0285,0.7267,0.9485,cropped-images-dev/V19TP8MXQDG_1.jpg,NULL,5,12862,NULL,NULL
1497,0.0867,0.0519,0.93,0.9119,cropped-images-dev/MJ0MUW79MTU_1.jpg,NULL,5,12863,NULL,NULL
1498,0.0033,0.1452,0.98,0.9185,cropped-images-dev/S6WLWED6MTH_1.jpg,NULL,5,12864,NULL,NULL
1499,0.0333,0.2852,0.9867,0.9785,cropped-images-dev/J9M5HA3VGRY_1.jpg,NULL,5,12865,NULL,NULL
1500,0.0567,0.1885,0.9467,0.9452,cropped-images-dev/OWZH5KQFVHM_1.jpg,NULL,5,12866,NULL,NULL
1501,0.15,0.1252,0.91,0.8119,cropped-images-dev/8ZAFY3ILH5E_1.jpg,NULL,5,12867,NULL,NULL
1502,0.1567,0,0.9833,0.9319,cropped-images-dev/38ZLWSX6C6U_1.jpg,NULL,5,12868,NULL,NULL
1503,0.0633,0.0485,0.9667,0.9852,cropped-images-dev/0JPGIIXYJIO_1.jpg,NULL,5,12869,NULL,NULL
1504,0.1,0.1685,0.9367,0.8385,cropped-images-dev/R2W1DL05NPZ_1.jpg,NULL,5,12870,NULL,NULL
1505,0.03,0.1419,0.97,0.8785,cropped-images-dev/1TGECEFBHPG_1.jpg,NULL,5,12871,NULL,NULL
1506,0.1333,0.0819,0.9,0.8885,cropped-images-dev/Q0UQ3ZPTK5F_1.jpg,NULL,5,12872,NULL,NULL
1507,0.2433,0.1519,0.7267,0.9952,cropped-images-dev/DGMTQ9K6DNW_1.jpg,NULL,5,12873,NULL,NULL
1508,0,0.1419,1,0.8352,cropped-images-dev/GB1R49KSCXX_1.jpg,NULL,5,12874,NULL,NULL
1509,0.0833,0.0585,0.6,0.9252,cropped-images-dev/WTVAL397SDW_1.jpg,NULL,5,12875,NULL,NULL
1510,0.1767,0.0119,0.8267,0.9952,cropped-images-dev/S7YIH9PIXBK_1.jpg,NULL,5,12876,NULL,NULL
1511,0.21,0.0219,0.7867,1,cropped-images-dev/V2YG9CNCA9Y_1.jpg,NULL,5,12877,NULL,NULL
1512,0.0767,0.1152,0.8767,0.9019,cropped-images-dev/H7GFZX0UNYP_1.jpg,NULL,5,12878,NULL,NULL
1513,0.08,0.1285,0.93,0.8685,cropped-images-dev/NHY5QS4F0ZA_1.jpg,NULL,5,12880,NULL,NULL
1514,0.2267,0.1319,0.68,0.8985,cropped-images-dev/8QRUWN8ZKRR_1.jpg,NULL,5,12881,NULL,NULL
1515,0.1033,0.3152,0.9967,0.8885,cropped-images-dev/YO6XU2ERSMO_1.jpg,NULL,5,12882,NULL,NULL
1516,0.1267,0.1519,0.8367,0.9885,cropped-images-dev/Q9BUNYRN0FN_1.jpg,NULL,5,12883,NULL,NULL
1517,0.1567,0.0319,0.8567,0.9585,cropped-images-dev/3OBN6BIBFLP_1.jpg,NULL,5,12884,NULL,NULL
1518,0.1833,0.0119,0.8133,0.9985,cropped-images-dev/S99SOQBBEJN_1.jpg,NULL,5,12885,NULL,NULL
1519,0.28,0.0419,0.8233,0.9152,cropped-images-dev/AVV0FVMR7KM_1.jpg,NULL,5,12886,NULL,NULL
1520,0.17,0,0.85,0.9619,cropped-images-dev/37GS0YKD48D_1.jpg,NULL,5,12887,NULL,NULL
1521,0.3,0.2452,0.64,0.7885,cropped-images-dev/D1DYIK3PJ9P_1.jpg,NULL,5,12888,NULL,NULL
1522,0.4667,0.1519,0.9567,0.5919,cropped-images-dev/0TQACFRJJXL_1.jpg,NULL,5,12889,NULL,NULL
1523,0.1333,0,0.87,0.9585,cropped-images-dev/SE72T1QBUFY_1.jpg,NULL,5,12890,NULL,NULL
1524,0.48,0.2352,0.72,0.6285,cropped-images-dev/27A16KLNECD_1.jpg,NULL,5,12891,NULL,NULL
1525,0.1833,0.1352,0.8333,0.8785,cropped-images-dev/XYWI9XVKFXX_1.jpg,NULL,5,12892,NULL,NULL
1526,0,0.2252,1,0.8985,cropped-images-dev/QR2Z4S9NY4G_1.jpg,NULL,5,12893,NULL,NULL
1527,0.1533,0.0152,0.9033,0.8519,cropped-images-dev/SDMEJ1A8G7S_1.jpg,NULL,5,12894,NULL,NULL
1528,0.0167,0.2452,0.98,0.8619,cropped-images-dev/WCE7B9ZGY2P_1.jpg,NULL,5,12895,NULL,NULL
1529,0.0467,0.0652,0.9367,0.9685,cropped-images-dev/H4DMUCO4N1M_1.jpg,NULL,5,12896,NULL,NULL
1530,0.16,0.0119,0.8333,0.9819,cropped-images-dev/YV0T2N8B2SN_1.jpg,NULL,5,12897,NULL,NULL
1531,0.0867,0.1085,0.8967,0.9085,cropped-images-dev/Y23R64IG45N_1.jpg,NULL,5,12898,NULL,NULL
1532,0.1167,0.0119,0.8867,0.9985,cropped-images-dev/V3GM26W1H3X_1.jpg,NULL,5,12899,NULL,NULL
1533,0.1667,0.0119,0.8367,1,cropped-images-dev/F8GB23X04PS_1.jpg,NULL,5,12900,NULL,NULL
1534,0.07,0.1852,0.9267,0.7919,cropped-images-dev/O8EW3EB2YHX_1.jpg,NULL,5,12901,NULL,NULL
1535,0.01,0.1519,0.7433,0.8985,cropped-images-dev/C584QU0815X_1.jpg,NULL,5,12903,NULL,NULL
1536,0.2267,0.0152,0.77,0.9919,cropped-images-dev/81X89VCOR8P_1.jpg,NULL,5,12904,NULL,NULL
1537,0.2333,0.0652,0.7733,0.8685,cropped-images-dev/4Y11OFUI7CJ_1.jpg,NULL,5,12905,NULL,NULL
1538,0.0867,0.0585,0.9033,0.9052,cropped-images-dev/EAF0URJNDGV_1.jpg,NULL,5,12906,NULL,NULL
1539,0.0367,0.1885,0.97,0.9285,cropped-images-dev/AZL33L87KCE_1.jpg,NULL,5,12907,NULL,NULL
1540,0.1067,0.0852,0.8967,0.9785,cropped-images-dev/72U9VRIT1OO_1.jpg,NULL,5,12908,NULL,NULL
1541,0.01,0.0019,0.8667,0.8485,cropped-images-dev/BS7OZXPHMOB_1.jpg,NULL,5,12909,NULL,NULL
1542,0.1833,0,0.7967,0.9052,cropped-images-dev/BOTKB6F5BZO_1.jpg,NULL,5,12910,NULL,NULL
1543,0.03,0.2119,0.9467,0.7985,cropped-images-dev/76IRQ2JNX5R_1.jpg,NULL,5,12911,NULL,NULL
1544,0.33,0.0119,0.6733,0.9985,cropped-images-dev/G8FWYOGK9OL_1.jpg,NULL,5,12912,NULL,NULL
1545,0.06,0.2752,0.7867,0.7085,cropped-images-dev/GMHXXIEMO1Q_1.jpg,NULL,5,12913,NULL,NULL
1546,0.1067,0.0552,0.8867,0.9685,cropped-images-dev/AZPIZ0WQV9H_1.jpg,NULL,5,12914,NULL,NULL
1547,0.29,0.2085,0.6567,0.7652,cropped-images-dev/YGCDRKTMWZQ_1.jpg,NULL,5,12915,NULL,NULL
1548,0.1967,0.0452,0.83,0.9885,cropped-images-dev/4V7B7VV4WZD_1.jpg,NULL,5,12916,NULL,NULL
1549,0.26,0.0152,0.7367,0.9752,cropped-images-dev/6IE7DJ0DTTF_1.jpg,NULL,5,12917,NULL,NULL
1550,0.0667,0.3852,0.96,0.9785,cropped-images-dev/UY7LSPZ3F3C_1.jpg,NULL,5,12918,NULL,NULL
1551,0.01,0.0952,0.9767,0.9052,cropped-images-dev/89QY9FN4N3U_1.jpg,NULL,5,12919,NULL,NULL
1552,0.1833,0.0152,0.8067,0.9985,cropped-images-dev/URD6W6TOLXS_1.jpg,NULL,5,12920,NULL,NULL
1553,0.0833,0.5285,0.8933,0.9785,cropped-images-dev/2JEVVY7QVYQ_1.jpg,NULL,5,12921,NULL,NULL
1554,0.0567,0.2485,0.9167,0.8019,cropped-images-dev/696XPXYM6HR_1.jpg,NULL,5,12922,NULL,NULL
1555,0.31,0.2519,0.6733,0.8952,cropped-images-dev/NW52L0SVNHS_1.jpg,NULL,5,12923,NULL,NULL
1556,0.1633,0.0252,0.8433,0.9952,cropped-images-dev/TQH1WSX3HUV_1.jpg,NULL,5,12924,NULL,NULL
1557,0.48,0.1285,1,0.8119,cropped-images-dev/FRZGNAGIA7T_1.jpg,NULL,5,12925,NULL,NULL
1558,0.0533,0.1819,0.95,0.9285,cropped-images-dev/MYNQIHBPR6U_1.jpg,NULL,5,12926,NULL,NULL
1559,0.06,0,0.7433,0.8885,cropped-images-dev/UY9D7Z02F2Q_1.jpg,NULL,5,12927,NULL,NULL
1560,0.47,0.5752,0.8433,0.9819,cropped-images-dev/B1IR1TNZGPW_1.jpg,NULL,5,12928,NULL,NULL
1561,0.0167,0.2085,0.9567,0.8152,cropped-images-dev/XLD6WD1IBBY_1.jpg,NULL,5,12929,NULL,NULL
1562,0.2167,0.3219,0.82,0.9119,cropped-images-dev/UHPN36GPZ7H_1.jpg,NULL,5,12930,NULL,NULL
1563,0.1433,0.1819,0.8467,0.7952,cropped-images-dev/3F17NFH6DIG_1.jpg,NULL,5,12931,NULL,NULL
1564,0.2033,0.0619,0.79,0.9285,cropped-images-dev/D6RHDGG7W5W_1.jpg,NULL,5,12932,NULL,NULL
1565,0.1967,0,0.8033,0.9985,cropped-images-dev/EXUS6PJ5QPU_1.jpg,NULL,5,12933,NULL,NULL
1566,0.1833,0.0552,0.8,0.9552,cropped-images-dev/O2K04SM0ATS_1.jpg,NULL,5,12934,NULL,NULL
1567,0.06,0.1352,0.94,0.8652,cropped-images-dev/TW596WURN5C_1.jpg,NULL,5,12935,NULL,NULL
1568,0.1667,0.3985,0.8633,0.9852,cropped-images-dev/M6K4Z0SUXPL_1.jpg,NULL,5,12936,NULL,NULL
1569,0.1033,0.1185,0.94,0.8619,cropped-images-dev/SASGVSSWMWZ_1.jpg,NULL,5,12937,NULL,NULL
1570,0.0367,0.2685,0.97,0.8985,cropped-images-dev/CLQDOCP6ZKA_1.jpg,NULL,5,12938,NULL,NULL
1571,0.11,0,0.8967,0.9752,cropped-images-dev/9ITV8CQLH8T_1.jpg,NULL,5,12939,NULL,NULL
1572,0.0633,0.2519,0.9633,0.8685,cropped-images-dev/OII0T56SOLC_1.jpg,NULL,5,12940,NULL,NULL
1573,0.18,0.0119,0.8633,0.9819,cropped-images-dev/6APID4YJ9UR_1.jpg,NULL,5,12941,NULL,NULL
1574,0.1767,0.0485,0.8333,0.9819,cropped-images-dev/3X4IMKPGGRM_1.jpg,NULL,5,12942,NULL,NULL
1575,0.13,0.0685,0.92,0.9152,cropped-images-dev/T5VIKUCSD4X_1.jpg,NULL,5,12943,NULL,NULL
1576,0.1,0.0185,0.8767,0.9319,cropped-images-dev/L4GWDDMLZIA_1.jpg,NULL,5,12944,NULL,NULL
1577,0.0067,0.1552,1,1,cropped-images-dev/RBGA1NTZEQZ_1.jpg,NULL,5,12945,NULL,NULL
1578,0.5133,0.3552,1,0.7452,cropped-images-dev/MMGZ2CI2MJX_1.jpg,NULL,5,12946,NULL,NULL
1579,0.2633,0.0652,0.81,0.9785,cropped-images-dev/E4H511QXUPT_1.jpg,NULL,5,12947,NULL,NULL
1580,0.2167,0.0285,0.8133,0.9919,cropped-images-dev/MIIF4FBL04M_1.jpg,NULL,5,12950,NULL,NULL
1581,0.0533,0.2552,0.9367,0.8985,cropped-images-dev/S1QFDT8AWWK_1.jpg,NULL,5,12951,NULL,NULL
1582,0.0533,0.1285,0.9333,0.8319,cropped-images-dev/VBR9MWB1XQG_1.jpg,NULL,5,12952,NULL,NULL
1583,0.15,0.0319,0.8333,0.9352,cropped-images-dev/26YQO40NRSL_1.jpg,NULL,5,12953,NULL,NULL
1584,0.2067,0.0119,0.7933,1,cropped-images-dev/4LCOVZRXA8J_1.jpg,NULL,5,12954,NULL,NULL
1585,0.1433,0.2385,0.9233,0.7852,cropped-images-dev/JYXRZCT3NAF_1.jpg,NULL,5,12955,NULL,NULL
1586,0.1967,0.0585,0.7367,0.9585,cropped-images-dev/S98XVKGHGWV_1.jpg,NULL,5,12956,NULL,NULL
1587,0.08,0.0919,0.8767,0.9619,cropped-images-dev/95RL728UUOU_1.jpg,NULL,5,12957,NULL,NULL
1588,0.18,0.2619,0.8133,0.7552,cropped-images-dev/6OWZK7K3A4Q_1.jpg,NULL,5,12958,NULL,NULL
1589,0.12,0.0385,0.84,0.9785,cropped-images-dev/ZE63V63IBUH_1.jpg,NULL,5,12959,NULL,NULL
1590,0.1833,0.0119,0.8267,1,cropped-images-dev/MVHEOZDS47Q_1.jpg,NULL,5,12960,NULL,NULL
1591,0.05,0.1285,0.9667,0.8619,cropped-images-dev/RJ1HVD0K6LZ_1.jpg,NULL,5,12961,NULL,NULL
1592,0.03,0.2352,0.9533,0.8752,cropped-images-dev/LHI7OVYNTVK_1.jpg,NULL,5,12962,NULL,NULL
1593,0.1167,0.1285,0.6933,0.8885,cropped-images-dev/4SEWJR7HVOE_1.jpg,NULL,5,12963,NULL,NULL
1594,0.1067,0.2952,0.8967,0.8852,cropped-images-dev/TH2D3T55K4N_1.jpg,NULL,5,12964,NULL,NULL
1595,0.1833,0.1752,0.82,0.7752,cropped-images-dev/J1BTUDAFFGY_1.jpg,NULL,5,12965,NULL,NULL
1596,0.0733,0.2185,0.9233,0.8585,cropped-images-dev/43Q2Y45VSWM_1.jpg,NULL,5,12966,NULL,NULL
1597,0.25,0.0219,0.7567,0.9752,cropped-images-dev/3OMT3VKJP3C_1.jpg,NULL,5,12967,NULL,NULL
1598,0.1833,0,0.8267,0.9619,cropped-images-dev/Z49GLOCZP5F_1.jpg,NULL,5,12968,NULL,NULL
